"adsh","cik_id","name","sic","countryba","stprba","cityba","zipba","bas1","bas2","baph","countryma","stprma","cityma","zipma","mas1","mas2","countryinc","stprinc","ein_id","former","changed","afs","wksi","fye","form","period","fy","fp","filed","accepted","prevrpt","detail","instance","nciks","aciks","edgar_year"
"0001193125-10-111052",1053507,"AMERICAN TOWER CORP /MA/",4899,"US","MA","BOSTON","02116","116 HUNTINGTON AVE","","6173757500","US","MA","BOSTON","02116","116 HUNTINGTON AVE","","US","DE",650723837,"AMERICAN TOWER SYSTEMS CORP",19980128,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 16:54:00.0",0,0,"amt",1,"","2010Q2"
"0001193125-10-111069",1316631,"LIBERTY GLOBAL, INC.",4841,"US","CO","ENGLEWOOD","80112","12300 LIBERTY BOULEVARD","","720 875 5800","US","CO","ENGLEWOOD","80112","12300 LIBERTY BOULEVARD","","","",202197030,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 16:59:00.0",0,0,"lbtya",1,"","2010Q2"
"0001193125-10-111161",1047862,"CONSOLIDATED EDISON INC",4931,"US","NY","NEW YORK","10003","4 IRVING PLACE","ROOM 1618 S","2124604600","US","NY","NEW YORK","10003","4 IRVING PLACE","ROOM 1618 S","US","NY",133965100,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 17:24:00.0",0,0,"ed",2,"23632","2010Q2"
"0000040545-10-000042",40545,"GENERAL ELECTRIC CO",3600,"US","CT","FAIRFIELD","06828","3135 EASTON TURNPIKE","W3F","203-373-2211","US","CT","FAIRFIELD","06828","3135 EASTON TURNPIKE","W3F","US","NY",140689340,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-06 18:54:00.0",0,0,"ge",1,"","2010Q2"
"0000049826-10-000017",49826,"ILLINOIS TOOL WORKS INC",3560,"US","IL","GLENVIEW","60025-5811","3600 W LAKE AVE","","8476574106","US","IL","GLENVIEW","60025-5811","3600 WEST LAKE AVENUE","","US","DE",361258310,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-06 18:09:00.0",0,0,"itw",1,"","2010Q2"
"0000055785-10-000019",55785,"KIMBERLY CLARK CORP",2670,"US","TX","IRVING","75038","351 PHELPS DRIVE","","9722811200","US","TX","DALLAS","75261-9100","P O BOX 619100","DFW AIRPORT STATION","US","DE",390394230,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 13:14:00.0",1,0,"kmb",1,"","2010Q2"
"0000059558-10-000159",59558,"LINCOLN NATIONAL CORP",6311,"US","PA","RADNOR","19087","150 N RADNOR CHESTER RD","","4845831475","US","PA","RADNOR","19087","150 N RADNOR CHESTER RD","","US","IN",351140070,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 14:23:00.0",0,0,"lnc",1,"","2010Q2"
"0000065984-10-000092",65984,"ENTERGY CORP /DE/",4911,"US","AR","LITTLE ROCK","70113","639 LOYOLA AVE","","5045764000","US","LA","NEW ORLEANS","70161","PO BOX 61000","","US","AR",721229752,"ENTERGY CORP /FL/",19940329,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 10:24:00.0",0,0,"etr",8,"0000202584 0001427437 0001348952 0000007323 0000066901 0000044570 0000071508","2010Q2"
"0000085408-10-000012",85408,"ROWAN COMPANIES INC",1381,"US","TX","HOUSTON","77056-6127","2800 POST OAK BLVD.","SUITE 5450","7136217800","US","TX","HOUSTON","77056-6127","2800 POST OAK BOULEVARD","SUITE 5450","US","DE",750759420,"ROWAN DRILLING CO INC",19711110,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 14:49:00.0",0,0,"rdc",1,"","2010Q2"
"0000092122-10-000041",92122,"SOUTHERN CO",4911,"US","GA","ATLANTA","30308","30 IVAN ALLEN JR. BLVD., N.W.","","4045065000","US","GA","ATLANTA","30308","30 IVAN ALLEN JR. BLVD., N.W.","","US","DE",580690070,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 15:20:00.0",0,0,"so",6,"3153 41091 44545 66904 1160661","2010Q2"
"0000831259-10-000029",831259,"FREEPORT MCMORAN COPPER & GOLD INC",1000,"US","AZ","PHOENIX","85004-4414","ONE NORTH CENTRAL AVENUE","","6023668100","US","LA","NEW ORLEANS","70112","1615 POYDRAS STREET","","US","DE",742480931,"FREEPORT MCMORAN COPPER COMPANY INC",19910114,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 16:28:00.0",0,0,"fcx",1,"","2010Q2"
"0000882835-10-000015",882835,"ROPER INDUSTRIES INC",3823,"US","FL","SARASOTA","34240","6901 PROFESSIONAL PKWY EAST","SUITE 200","9415562601","US","FL","SARASOTA","34240","6901 PROFESSIONAL PKWY EAST","SUITE 200","US","DE",510263969,"ROPER INDUSTRIES INC /DE/",19930328,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 13:34:00.0",0,0,"rop",1,"","2010Q2"
"0000934612-10-000023",934612,"BURLINGTON NORTHERN SANTA FE, LLC",4011,"US","TX","FT WORTH","76131-2830","2650 LOU MENK DR","","8007952673","US","TX","FORT WORTH","76131-2830","2650 LOU MENK DRIVE","","","",271754839,"BURLINGTON NORTHERN SANTA FE CORP",19951122,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 17:18:00.0",0,0,"bni",1,"","2010Q2"
"0000950123-10-045933",36270,"M&T BANK CORP",6022,"US","NY","BUFFALO","14203","C/O CORPORATE REPORTING","ONE M&T PLAZA 5TH FLOOR","7168425390","US","NY","BUFFALO","14203","C/O CORPORAE REPORTING","ONE M&T PLAZA 5TH FLR","US","NY",160968385,"FIRST EMPIRE STATE CORP",19920703,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 06:06:00.0",0,0,"mtb",1,"","2010Q2"
"0000950123-10-045994",1000697,"WATERS CORP /DE/",3826,"US","MA","MILFORD","01757","34 MAPLE ST","","5084782000","US","MA","MILFORD","01757","34 MAPLE STREET","","US","DE",133668640,"WCD INVESTORS INC /DE/",19960605,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 08:02:00.0",0,0,"wat",1,"","2010Q2"
"0000950123-10-045997",310158,"MERCK & CO. INC.",2834,"US","NJ","WHITEHOUSE STATION","08889-0100","ONE MERCK DRIVE","P.O. BOX 100","908  423 1688","US","NJ","WHITEHOUSE STATION","08889-0100","ONE MERCK DRIVE","P.O. BOX 100","US","NJ",221918501,"SCHERING PLOUGH CORP",19920703,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 08:21:00.0",0,0,"mrk",1,"","2010Q2"
"0000950123-10-046160",6769,"APACHE CORP",1311,"US","TX","HOUSTON","77056-4400","2000 POST OAK BLVD","STE 100","7132966000","US","TX","HOUSTON","77056-4400","2000 POST OAK BLVD","STE 100","US","DE",410747868,"APACHE OIL CORP",19660830,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 12:57:00.0",0,0,"apa",1,"","2010Q2"
"0000950123-10-046222",1035002,"VALERO ENERGY CORP/TX",2911,"US","TX","SAN ANTONIO","78269-6000","P.O. BOX 696000","","2103452000","US","TX","SAN ANTONIO","78269-6000","P.O. BOX 696000","","US","DE",741828067,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 14:04:00.0",0,0,"vlo",1,"","2010Q2"
"0000950123-10-046250",20171,"CHUBB CORP",6331,"US","NJ","WARREN","07061","15 MOUNTAIN VIEW ROAD","","9089032000","US","NJ","WARREN","07061","15 MOUNTAIN VIEW ROAD","","US","NJ",132595722,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 14:31:00.0",0,0,"cb",1,"","2010Q2"
"0000950123-10-046264",921847,"HUDSON CITY BANCORP INC",6036,"US","NJ","PARAMUS","07652","WEST 80 CENTURY RD","","2019671900","US","NJ","PARMUS","07652","WEST 80 CENTURY ROAD","","US","DE",223640393,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 14:42:00.0",0,0,"hcbk",1,"","2010Q2"
"0000950123-10-046278",1140859,"AMERISOURCEBERGEN CORP",5122,"US","PA","CHESTERBROOK","19087-5594","1300 MORRIS DRIVE","","6107277000","US","PA","CHESTERBROOK","19087-5594","1300 MORRIS DRIVE","","US","DE",233079390,"",NA,"1-LAF",1,930,"10-Q",20100331,2010,"Q2",20100507,"2010-05-07 14:54:00.0",0,0,"abc",1,"","2010Q2"
"0000950123-10-046332",1021860,"NATIONAL OILWELL VARCO INC",3533,"US","TX","HOUSTON","77042-4200","10000 RICHMOND AVENUE","6TH FLOOR","7133467500","US","TX","HOUSTON","77042-4200","10000 RICHMOND AVENUE","6TH FLOOR","US","DE",760475815,"NATIONAL OILWELL INC",19960829,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 15:44:00.0",0,0,"nov",1,"","2010Q2"
"0000950123-10-046337",1368007,"NYSE EURONEXT",6200,"US","NY","NEW YORK","10005","11 WALL STREET","","212-656-3000","US","NY","NEW YORK","10005","11 WALL STREET","","US","DE",205110848,"NYSE EURONEXT, INC.",20060628,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 15:48:00.0",0,0,"nyx",1,"","2010Q2"
"0000950123-10-046391",4447,"HESS CORP",2911,"US","NY","NEW YORK","10036","1185 AVENUE OF THE AMERICAS","","2129978500","US","NY","NEW YORK","10036","1185 AVENUE OF THE AMERICAS","","US","DE",134921002,"AMERADA HESS CORP",19920703,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 16:12:00.0",0,0,"hes",1,"","2010Q2"
"0000950123-10-046439",890801,"MCAFEE, INC.",7372,"US","CA","SANTA CLARA","95054","3965 FREEDOM CIRCLE","","4089883832","US","CA","SANTA CLARA","95054","3965 FREEDOM CIRCLE","","US","DE",770316593,"NETWORKS ASSOCIATES INC/",19980611,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 16:30:00.0",0,0,"mfe",1,"","2010Q2"
"0000950123-10-046447",1018963,"ALLEGHENY TECHNOLOGIES INC",3317,"US","PA","PITTSBURGH","15222","1000 SIX PPG PLACE","","4123942800","US","PA","PITTSBURGH","15222","100 SIX PPG PLACE","","US","DE",251792394,"ALLEGHENY TELEDYNE INC",19960716,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 16:33:00.0",0,0,"ati",1,"","2010Q2"
"0000950123-10-046448",1086195,"ART TECHNOLOGY GROUP INC",7372,"US","MA","CAMBRIDGE","02142","ONE MAIN STREET","","617-386-1000","US","MA","CAMBRIDGE","02142","ONE MAIN STREET","","US","DE",43141918,"",NA,"2-ACC",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 16:33:00.0",0,0,"artg",1,"","2010Q2"
"0000950123-10-046495",36104,"US BANCORP \DE\",6021,"US","MN","MINNEAPOLIS","55402","U.S.BANCORP","800 NICOLLET MALL","(651)466-3000","US","MN","MINNEAPOLIS","55402","U.S.BANCORP","800 NICOLLET MALL","US","DE",410255900,"FIRST BANK SYSTEM INC",19920703,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 16:57:00.0",0,0,"usb",1,"","2010Q2"
"0000950123-10-046563",1064728,"PEABODY ENERGY CORP",1221,"US","MO","ST LOUIS","63101-1826","701 MARKET ST","","3143423400","US","MO","ST LOUIS","63101-1826","701 MARKET ST","","US","DE",134004153,"P&L COAL HOLDINGS CORP",19980623,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 17:28:00.0",0,0,"btu",1,"","2010Q2"
"0000950123-10-046578",72971,"WELLS FARGO & CO/MN",6021,"US","CA","SAN FRANCISCO","94163","420 MONTGOMERY STREET","","6126671234","US","CA","SAN FRANCISCO","94163","WELLS FARGO & COMPANY","420 MONTGOMERY STREET","US","DE",410449260,"NORWEST CORP",19920703,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 17:32:00.0",0,0,"wfc",1,"","2010Q2"
"0001004980-10-000047",1004980,"PG&E CORP",4931,"US","CA","SAN FRANCISCO","94105","ONE MARKET SPEAR TOWER","SUITE 2400","4152677000","US","CA","SAN FRANCISCO","94105","ONE MARKET SPEAR TOWER","SUITE 2400","US","CA",943234914,"PG&E PARENT CO INC",19951214,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 14:58:00.0",0,0,"pcg",1,"","2010Q2"
"0001047469-10-004900",1465112,"DIRECTV",4899,"US","CA","EL SEGUNDO","90245","2230 E. IMPERIAL HIGHWAY","","310-964-0724","US","CA","EL SEGUNDO","90245","2230 E. IMPERIAL HIGHWAY","","US","DE",264772533,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-06 20:06:00.0",1,0,"dtv",1,"","2010Q2"
"0001047469-10-004901",1234308,"DIRECTV HOLDINGS LLC",4841,"US","CA","EL SEGUNDO","","","","","US","CA","EL SEGUNDO","90245","2230 E IMPERIAL HIGHWAY","","US","DE",593772785,"",NA,"4-NON",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-06 20:12:00.0",1,0,"dtvh",2,"1234307","2010Q2"
"0001047469-10-004918",5272,"AMERICAN INTERNATIONAL GROUP INC",6331,"US","NY","NEW YORK","10270","70 PINE ST","","2127707000","US","NY","NEW YORK","10270","70 PINE STREET","","US","DE",132592361,"AMERICAN INTERNATIONAL ENTERPRISES INC",19700507,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 07:14:00.0",0,0,"aig",1,"","2010Q2"
"0001047469-10-004925",827052,"EDISON INTERNATIONAL",4911,"US","CA","ROSEMEAD","91770","2244 WALNUT GROVE AVE, STE 369","P O BOX 800","(626) 302-2222","US","CA","ROSEMEAD","91770","2244 WALNUT GROVE AVE, STE 369","P O BOX 800","US","CA",954137452,"SCECORP",19920703,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 09:09:00.0",0,0,"eix",1,"","2010Q2"
"0001047469-10-004926",92103,"SOUTHERN CALIFORNIA EDISON CO",4911,"US","CA","ROSEMEAD","91770","2244 WALNUT GROVE AVE","P O BOX 800","6263021212","US","CA","ROSEMEAD","91770","2244 WALNUT GROVE AVE","","US","CA",951240335,"",NA,"4-NON",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 09:12:00.0",0,0,"sce",1,"","2010Q2"
"0001047469-10-004929",930835,"EDISON MISSION ENERGY",4911,"US","CA","IRVINE","92612","18101 VON KARMAN AVE","STE 1700","9497525588","US","CA","IRVINE","92612","18101 VON KARMAN AVE","STE 1700","US","DE",954031807,"MISSION ENERGY CO",19941003,"4-NON",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 09:19:00.0",0,0,"eme",1,"","2010Q2"
"0001047469-10-004930",1134016,"MIDWEST GENERATION LLC",4991,"US","IL","CHICAGO","60605","ONE FINANCIAL PLACE","440 SOUTH LASALLE STREET #3500","3125836000","US","IL","CHICAGO","60605","ONE FINANCIAL PLACE","440 SOUTH LASALLE STREET #3500","US","DE",330868558,"",NA,"4-NON",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 09:23:00.0",0,0,"mwg",1,"","2010Q2"
"0001047469-10-004931",1099534,"EME HOMER CITY GENERATION LP",4991,"US","PA","HOMER CITY","15748","1750 POWER PLANT ROAD","","724 479 9011","US","PA","HOMER CITY","15748","1750 POWER PLANT ROAD","","US","PA",330826938,"",NA,"4-NON",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 09:29:00.0",0,0,"hcg",1,"","2010Q2"
"0001047469-10-004949",1355096,"LIBERTY MEDIA CORP",4841,"US","CO","ENGLEWOOD","80112","12300 LIBERTY BOULEVARD","","7208755400","US","CO","ENGLEWOOD","80112","12300 LIBERTY BOULEVARD","","","",841288730,"LIBERTY MEDIA HOLDING CORP",20060303,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 13:33:00.0",0,0,"lcapa",1,"","2010Q2"
"0001047469-10-004951",1004440,"CONSTELLATION ENERGY GROUP INC",4911,"US","MD","BALTIMORE","21202","100 CONSTELLATION WAY","","4104702800","US","MD","BALTIMORE","21202","100 CONSTELLATION WAY","","US","MD",521964611,"CONSTELLATION ENERGY CORP",19951220,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 13:39:00.0",0,0,"ceg",2,"9466","2010Q2"
"0001047469-10-004975",1324404,"CF INDUSTRIES HOLDINGS, INC.",2870,"US","IL","DEERFIELD","60015","4 PARKWAY NORTH","SUITE 400","(847) 405-2400","US","IL","DEERFIELD","60015","4 PARKWAY NORTH","SUITE 400","US","DE",202697511,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 16:34:00.0",0,0,"cf",1,"","2010Q2"
"0001047469-10-004978",831001,"CITIGROUP INC",6021,"US","NY","NEW YORK","10043","399 PARK AVENUE","","2125591000","US","NY","NEW YORK","10043","399 PARK AVENUE","","US","DE",521568099,"TRAVELERS GROUP INC",19950519,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 16:43:00.0",0,0,"c",1,"","2010Q2"
"0001104659-10-026736",1070423,"PLAINS ALL AMERICAN PIPELINE LP",4610,"US","TX","HOUSTON","77002","333 CLAY STREET","SUITE 1600","7136544100","US","TX","HOUSTON","77002","333 CLAY STREET","SUITE 1600","US","DE",760582150,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 11:45:00.0",0,0,"paa",1,"","2010Q2"
"0001104659-10-026823",1168054,"CIMAREX ENERGY CO",1311,"US","CO","DENVER","80203-4518","1700 LINCOLN STREET","SUITE 1800","303-295-3995","US","CO","DENVER","80203-4518","1700 LINCOLN STREET","SUITE 1800","US","DE",450466694,"HELMERICH & PAYNE EXPLORATION & PRODUCTION CO",20020222,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 14:34:00.0",0,0,"xec",1,"","2010Q2"
"0001104659-10-026898",718877,"ACTIVISION BLIZZARD, INC.",7372,"US","CA","SANTA MONICA","90405","3100 OCEAN PARK BLVD","","3102552000","US","CA","SANTA MONICA","90405","3100 OCEAN PARK BLVD","","US","DE",954803544,"ACTIVISION INC /NY",19930114,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 16:25:00.0",0,0,"atvi",1,"","2010Q2"
"0001140361-10-019699",1301063,"ALPHA NATURAL RESOURCES, INC.",1221,"US","VA","ABINGDON","24212","ONE ALPHA PLACE","P.O. BOX 2345","276-619-4410","US","VA","ABINGDON","24212","ONE ALPHA PLACE","P.O. BOX 2345","US","DE",421638663,"FOUNDATION COAL HOLDINGS, INC.",20040819,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 14:01:00.0",0,0,"anr",1,"","2010Q2"
"0001140361-10-019899",1080099,"INFORMATICA CORP",7372,"US","CA","REDWOOD CITY","94063","100 CARDINAL WAY","","6503855000","US","CA","REDWOOD CITY","94063","100 CARDINAL WAY","","US","DE",770333710,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 17:21:00.0",0,0,"infa",1,"","2010Q2"
"0001157523-10-002965",37996,"FORD MOTOR CO",3711,"US","MI","DEARBORN","48126","ONE AMERICAN ROAD","","3133223000","US","MI","DEARBORN","48126","ONE AMERICAN RD","","US","DE",380549190,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 13:14:00.0",0,0,"f",1,"","2010Q2"
"0001157523-10-002982",1067983,"BERKSHIRE HATHAWAY INC",6331,"US","NE","OMAHA","68131","1440 KIEWIT PLZ","","4023461400","US","NE","OMAHA","68131","1440 KIEWIT PLAZA","","US","DE",470813844,"NBH INC",19980810,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 17:16:00.0",0,0,"brka",1,"","2010Q2"
"0001193125-10-111183",874761,"AES CORP",4991,"US","VA","ARLINGTON","22203","4300 WILSON BOULEVARD","","7035221315","US","VA","ARLINGTON","22203","4300 WILSON BOULEVARD","","US","DE",541163725,"AES CORPORATION",19930328,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-06 17:34:00.0",0,0,"aes",1,"","2010Q2"
"0001193125-10-111190",1135971,"PEPCO HOLDINGS INC",4931,"US","DC","WASHINGTON","20068","SUITE 1300","701 NINTH STREET, NW","202-872-2000","US","DC","WASHINGTON","20068","SUITE 1300","701 NINTH STREET, NW","US","DE",522297449,"NEW RC INC",20010302,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-06 17:41:00.0",0,0,"pom",1,"","2010Q2"
"0001193125-10-111803",1010775,"MIRANT CORP",4911,"US","GA","ATLANTA","30338","1155 PERIMETER CENTER WEST","SUITE 100","6785795000","US","GA","ATLANTA","30338","1155 PERIMETER CENTER WEST","SUITE 100","US","DE",582056305,"SOUTHERN ENERGY INC",19980729,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 07:01:00.0",0,0,"mir",1,"","2010Q2"
"0001193125-10-111878",70858,"BANK OF AMERICA CORP /DE/",6021,"US","NC","CHARLOTTE","28255","BANK OF AMERICA CORPORATE CENTER","100 N TRYON ST","7043868486","US","NC","CHARLOTTE","28255","BANK OF AMERICA CORPORATE CENTER","100 N TRYON ST","US","DE",560906609,"BANKAMERICA CORP/DE/",19981022,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 07:49:00.0",0,0,"bac",1,"","2010Q2"
"0001193125-10-112280",717423,"MURPHY OIL CORP /DE",2911,"US","AR","EL DORADO","71731-7000","200 PEACH ST","PO BOX 7000","8708626411","US","AR","EL DORADO","71731-7000","200 PEACH STREET","PO BOX 7000","US","DE",710361522,"NEW MURPHY OIL CORP /DE",19831115,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 11:25:00.0",0,0,"mur",1,"","2010Q2"
"0001193125-10-112303",1413329,"PHILIP MORRIS INTERNATIONAL INC.",2111,"US","NY","NEW YORK","10017","120 PARK AVENUE","","(917) 663-2000","US","NY","NEW YORK","10017","120 PARK AVENUE","","US","VA",133435103,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 11:36:00.0",0,0,"pm",1,"","2010Q2"
"0001193125-10-112381",1103982,"KRAFT FOODS INC",2000,"US","IL","NORTHFIELD","60093","THREE LAKES DRIVE","","8476462000","US","IL","NORTHFIELD","60093","THREE LAKES DRIVE","","US","VA",522284372,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 12:12:00.0",0,0,"kft",1,"","2010Q2"
"0001193125-10-112390",277595,"ENERGEN CORP",4924,"US","AL","BIRMINGHAM","35203-2707","605 RICHARD ARRINGTON JR BLVD N","","2053262997","US","AL","BIRMINGHAM","35203","605 RICHARD ARRINGTON JR BLVD N","","US","AL",630757759,"ALAGASCO INC",19851002,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 12:17:00.0",0,0,"egn",2,"3146","2010Q2"
"0001193125-10-112442",316709,"SCHWAB CHARLES CORP",6211,"US","CA","SAN FRANCISCO","94105","211 MAIN STREET","","415-667-7000","US","CA","SAN FRANCISCO","94105","211 MAIN STREET","","US","DE",943025021,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 12:46:00.0",0,0,"schw",1,"","2010Q2"
"0001193125-10-112492",740761,"BUCYRUS INTERNATIONAL INC",3532,"US","WI","SOUTH MILWAUKEE","53172-0500","P O BOX 500","1100 MILWAUKEE AVENUE","4147684000","US","WI","SOUTH MILWAUKEE","53172-0500","P O BOX 500","1100 MILWAUKEE AVENUE","US","DE",390188050,"BUCYRUS ERIE CO /DE",19920703,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 13:22:00.0",0,0,"bucy",1,"","2010Q2"
"0001193125-10-112514",3673,"ALLEGHENY ENERGY, INC",4911,"US","PA","GREENSBURG","15601","800 CABIN HILL DRIVE","","7248373000","US","PA","GREENSBURG","15601","800 CABIN HILL DRIVE","","US","MD",135531602,"ALLEGHENY ENERGY INC",19970926,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 13:37:00.0",0,0,"aye",1,"","2010Q2"
"0001193125-10-112569",4977,"AFLAC INC",6321,"US","GA","COLUMBUS","31999","1932 WYNNTON RD","","7063233431","US","GA","COLUMBUS","31999","1932 WYNNTON ROAD","","US","GA",581167100,"AMERICAN FAMILY CORP",19920306,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 14:01:00.0",0,0,"afl",1,"","2010Q2"
"0001193125-10-112622",62709,"MARSH & MCLENNAN COMPANIES, INC.",6411,"US","NY","NEW YORK","10036","1166 AVENUE OF THE AMERICAS","","2123455000","US","NY","NEW YORK","10036","1166 AVENUE OF THE AMERICAS","","US","DE",362668272,"MARSH & MCLENNAN COMPANIES INC",19920703,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 14:27:00.0",0,0,"mmc",1,"","2010Q2"
"0001193125-10-112646",93751,"STATE STREET CORP",6022,"US","MA","BOSTON","02111","ONE LINCOLN STREET","","617 786-3000","US","MA","BOSTON","02111","ONE LINCOLN STREET","","US","MA",42456637,"STATE STREET CORP",19970424,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 14:37:00.0",0,0,"stt",1,"","2010Q2"
"0001193125-10-112656",835729,"BMC SOFTWARE INC",7372,"US","TX","HOUSTON","77042-2827","2101 CITYWEST BLVD","","7139188800","US","TX","HOUSTON","77042-2827","2101 CITYWEST BLVD","","US","DE",742126120,"",NA,"1-LAF",1,331,"10-K",20100331,2009,"FY",20100507,"2010-05-07 14:41:00.0",0,0,"bmc",1,"","2010Q2"
"0001193125-10-112660",713676,"PNC FINANCIAL SERVICES GROUP INC",6021,"US","PA","PITTSBURGH","15222","ONE PNC PLAZA","249 FIFTH AVENUE","412-762-2000","US","PA","PITTSBURGH","15222","ONE PNC PLAZA","249 FIFTH AVENUE","US","PA",251435979,"PNC BANK CORP",19930505,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 14:45:00.0",0,0,"pnc",1,"","2010Q2"
"0001193125-10-112662",51434,"INTERNATIONAL PAPER CO /NEW/",2621,"US","TN","MEMPHIS","38197","6400 POPLAR AVENUE","","901-419-7000","US","TN","MEMPHIS","38197","6400 POPLAR AVENUE","","US","NY",130872805,"INTERNATIONAL PAPER & POWER CORP",19710527,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100507,"2010-05-07 14:48:00.0",0,0,"ip",1,"","2010Q2"
