"adsh","cik_id","name","sic","countryba","stprba","cityba","zipba","bas1","bas2","baph","countryma","stprma","cityma","zipma","mas1","mas2","countryinc","stprinc","ein_id","former","changed","afs","wksi","fye","form","period","fy","fp","filed","accepted","prevrpt","detail","instance","nciks","aciks","edgar_year"
"0001451505-10-000023",1451505,"TRANSOCEAN LTD.",1381,"CH","","VERNIER","1214","BLANDONNET INTERNATIONAL BUSINESS CENTER","BLDG F, 7TH FLOOR, CHEMIN DE BLANDONNET","41-58-792-9243","CH","","VERNIER","1214","BLANDONNET INTERNATIONAL BUSINESS CENTER","BLDG F, 7TH FLOOR, CHEMIN DE BLANDONNET","CH","",980599916,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100224,"2010-02-24 16:38:00.0",0,0,"rig",1,"","2010Q1"
"0000899689-10-000004",899689,"VORNADO REALTY TRUST",6798,"US","NY","NEW YORK","10019","888 SEVENTH AVE","","212-894-7000","US","NY","NEW YORK","10019","888 SEVENTH AVE","","US","MD",221657560,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 08:44:00.0",0,0,"vno",1,"","2010Q1"
"0000909281-10-000028",909281,"ONEOK PARTNERS LP",4922,"US","OK","TULSA","74103","100 WEST FIFTH STREET","","9185887000","US","OK","TULSA","74103","100 WEST FIFTH STREET","","US","DE",931120873,"NORTHERN BORDER PARTNERS LP",19930719,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 14:02:00.0",0,0,"oks",1,"","2010Q1"
"0000909281-10-000030",1039684,"ONEOK INC /NEW/",4923,"US","OK","TULSA","74103","100 WEST 5TH ST","","9185887000","US","OK","TULSA","74103","100 WEST 5TH ST","","US","OK",731520922,"WAI INC",19970519,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 14:05:00.0",1,0,"oke",1,"","2010Q1"
"0000918160-10-000011",918160,"AK STEEL HOLDING CORP",3312,"US","OH","WEST CHESTER","45069","9227 CENTRE POINTE DRIVE","","5134255000","US","OH","WEST CHESTER","45069","9227 CENTRE POINTE DRIVE","","US","DE",311401455,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 08:52:00.0",0,0,"aks",1,"","2010Q1"
"0000950123-10-015380",10456,"BAXTER INTERNATIONAL INC",3841,"US","IL","DEERFIELD","60015","ONE BAXTER PKWY","DF2-1W","8479482000","US","IL","DEERFIELD","60015","ONE BAXTER PARKWAY","DF2-1W","US","DE",360781620,"BAXTER TRAVENOL LABORATORIES INC",19880522,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-22 21:55:00.0",0,0,"bax",1,"","2010Q1"
"0000950123-10-015699",949039,"DIAMOND OFFSHORE DRILLING INC",1381,"US","TX","HOUSTON","77094","15415 KATY FREEWAY","","7134925300","US","TX","HOUSTON","77094","15415 KATY FREEWAY","","US","DE",760321760,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 15:22:00.0",0,0,"do",1,"","2010Q1"
"0000950123-10-015756",874766,"HARTFORD FINANCIAL SERVICES GROUP INC/DE",6331,"US","CT","HARTFORD","06155","ONE HARTFORD PLAZA","","8605475000","US","CT","HARTFORD","06155","ONE HARTFORD PLAZA","","US","DE",133317783,"ITT HARTFORD GROUP INC /DE",19930328,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 16:15:00.0",0,0,"hig",1,"","2010Q1"
"0000950123-10-015821",1170650,"MEDCO HEALTH SOLUTIONS INC",5912,"US","NJ","FRANKLIN LAKES","07417","100 PARSONS POND DR","","2012693400","US","NJ","FRANKLIN LAKES","07417","100 PARSONS POND DR","","US","DE",223461740,"MEDCOHEALTH SOLUTIONS INC",20020528,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 17:15:00.0",0,0,"mhs",1,"","2010Q1"
"0000950123-10-015824",1013871,"NRG ENERGY, INC.",4911,"US","NJ","PRINCETON","08540","211 CARNEGIE CENTER","-","609-524-4500","US","NJ","PRINCETON","08540","211 CARNEGIE CENTER","-","US","DE",411724239,"NRG ENERGY INC",19960509,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 17:17:00.0",0,0,"nrg",1,"","2010Q1"
"0000950123-10-015829",936340,"DTE ENERGY CO",4911,"US","MI","DETROIT","48226","ONE ENERGY PLAZA","","3132354000","US","MI","DETROIT","48226","ONE ENERGY PLAZA","","US","MI",383217752,"DTE HOLDINGS INC",19950127,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 17:23:00.0",0,0,"dte",1,"","2010Q1"
"0001047469-10-001151",51143,"INTERNATIONAL BUSINESS MACHINES CORP",3570,"US","NY","ARMONK","10504","1 NEW ORCHARD ROAD","","9144991900","US","NY","ARMONK","10504","1 NEW ORCHARD RD","","US","NY",130871985,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 13:32:00.0",0,0,"ibm",1,"","2010Q1"
"0001104659-10-008799",820313,"AMPHENOL CORP /DE/",3678,"US","CT","WALLINGFORD","06492","358 HALL AVE","","2032658900","","","","","","","US","DE",222785165,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 14:23:00.0",0,0,"aph",1,"","2010Q1"
"0001104659-10-008891",901491,"PAPA JOHNS INTERNATIONAL INC",5812,"US","KY","LOUISVILLE","40299-2334","2002 PAPA JOHNS BOULEVARD","","5022617272","US","KY","LOUISVILLE","40269-9990","P O BOX 99900","","US","DE",611203323,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 17:16:00.0",0,0,"pzza",1,"","2010Q1"
"0001140361-10-007829",888228,"KINDER MORGAN ENERGY PARTNERS L P",4922,"US","TX","HOUSTON","77002","500 DALLAS","SUITE 1000","713-369-9000","US","TX","HOUSTON","77002","500 DALLAS","SUITE 1000","US","DE",760380342,"ENRON LIQUIDS PIPELINE L P",19970304,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-22 20:03:00.0",0,0,"kmp",1,"","2010Q1"
"0001140361-10-007923",97476,"TEXAS INSTRUMENTS INC",3674,"US","TX","DALLAS","75266","P.O. BOX 660199","","9729953773","US","TX","DALLAS","75266","12500 TI BLVD","PO BOX 660199","US","DE",750289970,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 14:26:00.0",0,0,"txn",1,"","2010Q1"
"0001193125-10-036866",1059324,"PETROHAWK ENERGY CORP",1311,"US","TX","HOUSTON","77002","1000 LOUISIANA SUITE 5600","","8322042700","US","TX","HOUSTON","77002","1000 LOUISIANA SUITE 5600","","US","DE",860876964,"BETA OIL & GAS INC",19980407,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 06:08:00.0",0,0,"hk",1,"","2010Q1"
"0001193125-10-037160",793952,"HARLEY DAVIDSON INC",3751,"US","WI","MILWAUKEE","53208","3700 W JUNEAU AVE","","4143424680","","","","","","","US","WI",391382325,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 11:14:00.0",0,0,"hog",1,"","2010Q1"
"0001193125-10-037170",750556,"SUNTRUST BANKS INC",6021,"US","GA","ATLANTA","30308","303 PEACHTREE ST N E","","4045887711","US","GA","ATLANTA","30308","303 PEACHTREE ST N E","","US","GA",581575035,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 11:20:00.0",0,0,"sti",1,"","2010Q1"
"0001193125-10-037173",773910,"ANADARKO PETROLEUM CORP",1311,"US","TX","THE WOODLANDS","77380-1046","1201 LAKE ROBBINS DRIVE","","8326367520","US","TX","THE WOODLANDS","77380","1201 LAKE ROBBINS DR.","","US","DE",760146568,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 11:22:00.0",0,0,"apc",1,"","2010Q1"
"0001193125-10-037551",1166691,"COMCAST CORP",4841,"US","PA","PHILADELPHIA","","","","","US","PA","PHILADELPHIA","19102","1500 MARKET STREET","","US","PA",270000798,"AT&T COMCAST CORP",20020206,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 15:48:00.0",0,0,"cmcsa",1,"","2010Q1"
"0001193125-10-037566",931148,"GRAFTECH INTERNATIONAL LTD",3620,"US","OH","PARMA","44130","12900 SNOW ROAD","","2166762000","US","OH","PARMA","44130","12900 SNOW ROAD","","US","DE",61385548,"UCAR INTERNATIONAL INC",19941011,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 16:04:00.0",0,0,"gti",1,"","2010Q1"
"0001193125-10-037640",896262,"AMEDISYS INC",8082,"US","LA","BATON ROUGE","70816","5959 S SHERWOOD FOREST BLVD","","2252922031","US","LA","BATON ROUGE","70816","5959 S SHERWOOD FOREST BLVD","","US","DE",113131700,"ANALYTICAL NURSING MANAGEMENT CORP",19940819,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100223,"2010-02-23 16:36:00.0",0,0,"amed",1,"","2010Q1"
"0000950123-10-014958",59478,"LILLY ELI & CO",2834,"US","IN","INDIANAPOLIS","46285","LILLY CORPORATE CTR","DROP CODE 1112","3172762000","US","IN","INDIANAPOLIS","46285","LILLY CORPORATE CENTER","DROP CODE 1112","US","IN",350470950,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 12:45:00.0",0,0,"lly",1,"","2010Q1"
"0000950123-10-015187",1076405,"PEPSI BOTTLING GROUP INC",2080,"US","NY","SOMERS","10589-2201","ONE PEPSI WAY","","9147676000","US","NY","SOMERS","10589-2201","ONE PEPSI WAY","","US","DE",134038356,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 16:28:00.0",0,0,"pbg",1,"","2010Q1"
"0000950123-10-015194",1087835,"BOTTLING GROUP LLC",2080,"US","NY","SOMERS","10589-2201","ONE PEPSI WAY","","9142532884","US","NY","SOMERS","10589-2201","ONE PEPSI WAY","","US","DE",134042452,"",NA,"4-NON",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 16:31:00.0",0,0,"bgllc",1,"","2010Q1"
"0000950123-10-015237",50863,"INTEL CORP",3674,"US","CA","SANTA CLARA","95054","2200 MISSION COLLEGE BLVD","RNB-4-151","4087658080","US","CA","SANTA CLARA","95054","2200 MISSION COLLEGE BLVD","RNB-4-151","US","DE",941672743,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 17:14:00.0",0,0,"intc",1,"","2010Q1"
"0001047469-10-001104",1022671,"STEEL DYNAMICS INC",3312,"US","IN","FORT WAYNE","46804","7575 W JEFFERSON BLVD","","260 459 3553","US","IN","FORT WAYNE","46804","7575 W JEFFERSON BLVD","","US","IN",351929476,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 17:11:00.0",0,0,"stld",1,"","2010Q1"
"0001144204-10-009164",818479,"DENTSPLY INTERNATIONAL INC /DE/",3843,"US","PA","YORK","17405","SUSQUEHANNA COMMERCE CENTER","221 W. PHILADELPHIA STREET","7178457511","US","PA","YORK","17405","SUSQUEHANNA COMMERCE CENTER","221 W. PHILADELPHIA STREET","US","DE",391434669,"GENDEX CORP",19920703,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 09:58:00.0",0,0,"xray",1,"","2010Q1"
"0001157523-10-001098",1201792,"AMERICAN PUBLIC EDUCATION INC",8200,"US","WV","CHARLES TOWN","25414","111 W CONGRESS STREET","","3047243700","US","WV","CHARLES TOWN","25414","111 W CONGRESS STREET","","US","DE",10724376,"",NA,"2-ACC",0,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 16:01:00.0",0,0,"apei",1,"","2010Q1"
"0001193125-10-035850",1437107,"DISCOVERY COMMUNICATIONS, INC.",4841,"US","CO","ENGLEWOOD","80112","12300 LIBERTY BOULEVARD","","(720) 875-4000","US","CO","ENGLEWOOD","80112","12300 LIBERTY BOULEVARD","","US","DE",352333914,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 09:30:00.0",0,0,"disca",1,"","2010Q1"
"0001193125-10-036116",1047862,"CONSOLIDATED EDISON INC",4931,"US","NY","NEW YORK","10003","4 IRVING PLACE","ROOM 1618 S","2124604600","US","NY","NEW YORK","10003","4 IRVING PLACE","ROOM 1618 S","US","NY",133965100,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 13:23:00.0",0,0,"ed",2,"23632","2010Q1"
"0001193125-10-036181",1065280,"NETFLIX INC",7841,"US","CA","LOS GATOS","95032","100 WINCHESTER CIRCLE",".","408-540-3700","US","CA","LOS GATOS","95032-7606","100 WINCHESTER CIRCLE","","US","DE",770467272,"NETFLIX COM INC",20000229,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 14:10:00.0",0,0,"nflx",1,"","2010Q1"
"0001193125-10-036348",37785,"FMC CORP",2800,"US","PA","PHILADELPHIA","19103","1735 MARKET STREET","","215 299-6000","US","PA","PHILADELPHIA","19103","1735 MARKET STREET","","US","DE",940479804,"FOOD MACHINERY & CHEMICAL CORP",19670706,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 15:55:00.0",0,0,"fmc",1,"","2010Q1"
"0001193125-10-036385",77476,"PEPSICO INC",2080,"US","NY","PURCHASE","10577","700 ANDERSON HILL RD","","9142532000","US","NY","PURCHASE","10577-1444","700 ANDERSON HILL ROAD","","US","NC",131584302,"PEPSI COLA CO",19700903,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 16:20:00.0",0,0,"pep",1,"","2010Q1"
"0001193125-10-036446",1281761,"REGIONS FINANCIAL CORP",6021,"US","AL","BIRMINGHAM","35203","1900 FIFTH AVENUE NORTH","","205-944-1300","US","AL","BIRMINGHAM","35203","1900 FIFTH AVENUE NORTH","","US","DE",630589368,"NEW REGIONS FINANCIAL CORP",20040225,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 16:51:00.0",0,0,"rf",1,"","2010Q1"
"0001193125-10-036481",93751,"STATE STREET CORP",6022,"US","MA","BOSTON","02111","ONE LINCOLN STREET","","617 786-3000","US","MA","BOSTON","02111","ONE LINCOLN STREET","","US","MA",42456637,"STATE STREET CORP",19970424,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 17:15:00.0",0,0,"stt",1,"","2010Q1"
"0001274494-10-000007",1274494,"FIRST SOLAR, INC.",3674,"US","AZ","TEMPE","85281","350 WEST WASHINGTON STREET","SUITE 600","(602) 414-9300","US","AZ","TEMPE","85281","350 WEST WASHINGTON STREET","SUITE 600","US","DE",204623678,"FIRST SOLAR HOLDINGS LLC",20031229,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100222,"2010-02-22 11:01:00.0",0,0,"fslr",1,"","2010Q1"
"0000018230-10-000092",18230,"CATERPILLAR INC",3531,"US","IL","PEORIA","61629","100 NE ADAMS ST","","3096751000","US","IL","PEORIA","61629","100 NE ADAMS ST","","US","DE",370602744,"CATERPILLAR TRACTOR CO",19860623,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 12:43:00.0",0,0,"cat",1,"","2010Q1"
"0000029915-10-000024",29915,"DOW CHEMICAL CO /DE/",2821,"US","MI","MIDLAND","48674-2030","2030 DOW CENTER","","989-636-1000","US","MI","MIDLAND","48674-2030","2030 DOW CENTER","","US","DE",381285128,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 09:37:00.0",0,0,"dow",1,"","2010Q1"
"0000040545-10-000010",40545,"GENERAL ELECTRIC CO",3600,"US","CT","FAIRFIELD","06828","3135 EASTON TURNPIKE","W3F","203-373-2211","US","CT","FAIRFIELD","06828","3135 EASTON TURNPIKE","W3F","US","NY",140689340,"",NA,"1-LAF",0,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 17:16:00.0",0,0,"ge",1,"","2010Q1"
"0000277948-10-000013",277948,"CSX CORP",4011,"US","FL","JACKSONVILLE","32202","500 WATER STREET","15TH FLOOR","9043593200","US","FL","JACKSONVILLE","32202","500 WATER STREET","15TH FLOOR","US","VA",621051971,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 08:57:00.0",0,0,"csx",1,"","2010Q1"
"0000891092-10-000656",29989,"OMNICOM GROUP INC",7311,"US","NY","NEW YORK","10022","437 MADISON AVE","","2124153700","US","NY","NEW YORK","10022","437 MADISON AVE","","US","NY",131514814,"DOYLE DANE BERNBACH GROUP INC",19861117,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 17:23:00.0",0,0,"omc",1,"","2010Q1"
"0000950123-10-014419",1275283,"REYNOLDS AMERICAN INC",2111,"US","NC","WINSTON SALEM","27102","401 NORTH MAIN ST","","3367412000","US","NC","WINSTON SALEM","27102","401 NORTH MAIN ST","","","",200546644,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 11:22:00.0",0,0,"rai",1,"","2010Q1"
"0000950123-10-014479",1105705,"TIME WARNER INC.",7812,"US","NY","NEW YORK","10019","ONE TIME WARNER CENTER","","2124848000","US","NY","NEW YORK","10019","ONE TIME WARNER CENTER","","US","DE",134099534,"TIME WARNER INC",20031015,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 14:22:00.0",0,0,"twx",1,"","2010Q1"
"0000950123-10-014502",29905,"DOVER CORP",3530,"US","NY","NEW YORK","10017","280 PARK AVE","38-W","2129221640","","","","","","","US","DE",530257888,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 14:55:00.0",0,0,"dov",1,"","2010Q1"
"0000950123-10-014515",889900,"PATTERSON UTI ENERGY INC",1381,"US","TX","SNYDER","79549","4510 LAMESA HWY","P O DRAWER 1416","9155731104","US","TX","SNYDER","79550","P O DRAWER 1416","","US","DE",752504748,"PATTERSON ENERGY INC",19940228,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 15:10:00.0",0,0,"pten",1,"","2010Q1"
"0000950123-10-014528",1141982,"COOPER INDUSTRIES PLC",3640,"IE","","DUBLIN 2","00000","5 FITZWILLIAM SQUARE","","7132098400","IE","","DUBLIN 2","00000","5 FITZWILLIAM SQUARE","","","",980632292,"COOPER INDUSTRIES LTD",20010604,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 15:34:00.0",0,0,"cbe",1,"","2010Q1"
"0000950123-10-014582",36270,"M&T BANK CORP",6022,"US","NY","BUFFALO","14203","C/O CORPORATE REPORTING","ONE M&T PLAZA 5TH FLOOR","7168425390","US","NY","BUFFALO","14203","C/O CORPORAE REPORTING","ONE M&T PLAZA 5TH FLR","US","NY",160968385,"FIRST EMPIRE STATE CORP",19920703,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 16:47:00.0",0,0,"mtb",1,"","2010Q1"
"0001004980-10-000015",1004980,"PG&E CORP",4931,"US","CA","SAN FRANCISCO","94105","ONE MARKET SPEAR TOWER","SUITE 2400","4152677000","US","CA","SAN FRANCISCO","94105","ONE MARKET SPEAR TOWER","SUITE 2400","US","CA",943234914,"PG&E PARENT CO INC",19951214,"1-LAF",0,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 17:13:00.0",0,0,"pcg",1,"","2010Q1"
"0001031296-10-000011",1031296,"FIRSTENERGY CORP",4911,"US","OH","AKRON","44308-1890","76 SOUTH MAIN ST","","330-761-7837","US","OH","AKRON","44308-1890","76 SOUTH MAIN ST","","US","OH",341843785,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-18 19:41:00.0",0,0,"fe",8,"20947 53456 65350 73960 77227 352049 1407703","2010Q1"
"0001047469-10-001018",1800,"ABBOTT LABORATORIES",2834,"US","IL","ABBOTT PARK","60064-3500","100 ABBOTT PARK ROAD","D-322 AP6D","8479376100","","","","","","","US","IL",360698440,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 16:06:00.0",0,0,"abt",1,"","2010Q1"
"0001047469-10-001028",24545,"MOLSON COORS BREWING CO",2082,"US","CO","DENVER","80123","1225 17TH STREET, SUITE 3200","","303-927-2312","US","CO","DENVER","80202","1225 17TH STREET, SUITE 3200","","US","DE",840178360,"COORS ADOLPH CO",19920703,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 17:21:00.0",0,0,"tap",1,"","2010Q1"
"0001104659-10-008164",883984,"ICU MEDICAL INC/DE",3841,"US","CA","SAN CLEMENTE","92763","951 CALLE AMANECER","","949-366-2183","US","CA","SAN CLEMENTE","92763","951 CALLE AMANECER","","US","DE",330022692,"",NA,"2-ACC",0,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 14:55:00.0",0,0,"icui",1,"","2010Q1"
"0001140361-10-007555",833081,"PRIDE INTERNATIONAL INC",1381,"US","TX","HOUSTON","77057","5847 SAN FELIPE","SUITE 3300","7137891400","US","TX","HOUSTON","77057","5847 SAN FELIPE","SUITE 3300","US","DE",760069030,"PRIDE PETROLEUM SERVICES INC",19920703,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 14:05:00.0",0,0,"pde",1,"","2010Q1"
"0001193125-10-034780",47111,"HERSHEY CO",2060,"US","PA","HERSHEY","17033-0810","100 CRYSTAL A DRIVE","P O BOX 810-EXTERNAL RPTG & COMPLIANCE","7175344200","US","PA","HERSHEY","17033-0810","P O BOX 810-EXTERNAL RPTG & COMPLIANCE","100 CRYSTAL A DRIVE","US","DE",230691590,"HERSHEY FOODS CORP",19920703,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 09:15:00.0",0,0,"hsy",1,"","2010Q1"
"0001193125-10-034883",40533,"GENERAL DYNAMICS CORP",3730,"US","VA","FALLS CHURCH","22042-4513","2941 FAIRVIEW PARK DRIVE","SUITE 100","7038763000","US","VA","FALLS CHURCH","22042-4513","2941 FAIRVIEW PARK DRIVE","SUITE 100","US","DE",131673581,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 11:25:00.0",0,0,"gd",1,"","2010Q1"
"0001193125-10-035019",49071,"HUMANA INC",6324,"US","KY","LOUISVILLE","40202","500 W MAIN ST","","5025801000","US","KY","LOUISVILLE","40202","500 W. MAIN ST","","US","DE",610647538,"EXTENDICARE INC",19740404,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 13:17:00.0",0,0,"hum",1,"","2010Q1"
"0001193125-10-035167",14272,"BRISTOL MYERS SQUIBB CO",2834,"US","NY","NEW YORK","10154","345 PARK AVE","","2125464000","US","NY","NEW YORK","10154","345 PARK AVE","","US","DE",220790350,"BRISTOL MYERS CO",19891012,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 15:38:00.0",0,0,"bmy",1,"","2010Q1"
"0001193125-10-035246",740260,"VENTAS INC",6798,"US","IL","CHICAGO","60606","111 SOUTH WACKER DRIVE","SUITE 4800","(877) 483-6827","US","IL","CHICAGO","60606","111 SOUTH WACKER DRIVE","SUITE 4800","US","DE",611055020,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100219,"2010-02-19 16:33:00.0",0,0,"vtr",1,"","2010Q1"
"0000072207-10-000006",72207,"NOBLE ENERGY INC",1311,"US","TX","HOUSTON","77067","100 GLENBOROUGH","SUITE 100","2818723100","US","TX","HOUSTON","77067","100 GLENBOROUGH","SUITE 100","US","DE",730785597,"NOBLE AFFILIATES INC",20020426,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100218,"2010-02-18 16:47:00.0",0,0,"nbl",1,"","2010Q1"
"0000950123-10-014092",816284,"CELGENE CORP /DE/",2834,"US","NJ","SUMMIT","07901","86 MORRIS AVENUE","","(908)673-9000","US","NJ","SUMMIT","07901","86 MORRIS AVENUE","","US","DE",222711928,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100218,"2010-02-18 15:31:00.0",0,0,"celg",1,"","2010Q1"
"0001047469-10-000972",86312,"TRAVELERS COMPANIES, INC.",6331,"US","MN","SAINT PAUL","55102","385 WASHINGTON ST","","6513107911","US","MN","ST. PAUL","55102","385 WASHINGTON STREET","","US","MN",410518860,"ST PAUL TRAVELERS COMPANIES INC",20040401,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100218,"2010-02-18 06:26:00.0",0,0,"trv",1,"","2010Q1"
"0001104659-10-007860",33213,"EQT CORP",4923,"US","PA","PITTSBURGH","15212-5861","225 NORTH SHORE DR","","4125535700","US","PA","PITTSBURGH","15212-5861","225 NORTH SHORE DR","","US","PA",250464690,"EQT CORP /PA/",20090206,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100218,"2010-02-18 16:12:00.0",0,0,"eqt",1,"","2010Q1"
"0001193125-10-033939",79879,"PPG INDUSTRIES INC",2851,"US","PA","PITTSBURGH","15272","ONE PPG PL 40 EAST","","4124343131","US","PA","PITTSBURGH","15272","ONE PPG PL 40 EAST","","US","PA",250730780,"PITTSBURGH PLATE GLASS CO",19681219,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100218,"2010-02-18 10:57:00.0",0,0,"ppg",1,"","2010Q1"
"0001193125-10-034034",764065,"CLIFFS NATURAL RESOURCES INC.",1000,"US","OH","CLEVELAND","44114-2315","200 PUBLIC SQUARE","STE. 3300","216-694-5700","US","OH","CLEVELAND","44114-2315","200 PUBLIC SQUARE","STE. 3300","US","OH",341464672,"CLEVELAND CLIFFS INC",19920703,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100218,"2010-02-18 12:49:00.0",0,0,"clf",1,"","2010Q1"
"0001193125-10-034065",1141391,"MASTERCARD INC",7389,"US","NY","PURCHASE","10577","2000 PURCHASE STREET","","9142492000","US","NY","PURCHASE","10577","2000 PURCHASE STREET","","US","DE",134172551,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100218,"2010-02-18 13:21:00.0",0,0,"ma",1,"","2010Q1"
"0001193125-10-034180",1156039,"WELLPOINT, INC",6324,"US","IN","INDIANAPOLIS","46204","120 MONUMENT CIRCLE","","3174886000","US","IN","INDIANAPOLIS","46204","120 MONUMENT CIRCLE","","US","IN",352145715,"WELLPOINT INC",20041130,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100218,"2010-02-18 15:30:00.0",0,0,"wlp",1,"","2010Q1"
"0001193125-10-034308",4281,"ALCOA INC",3350,"US","PA","PITTSBURGH","15212-5858","201 ISABELLA ST","ALCOA CORPORATE CTR","4125532576","US","PA","PITTSBURGH","15212-5858","801 ISABELLA ST","ALCOA CORPORATE CTR","US","PA",250317820,"ALUMINUM CO OF AMERICA",19920703,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100218,"2010-02-18 17:03:00.0",0,0,"aa",1,"","2010Q1"
