"adsh","cik_id","name","sic","countryba","stprba","cityba","zipba","bas1","bas2","baph","countryma","stprma","cityma","zipma","mas1","mas2","countryinc","stprinc","ein_id","former","changed","afs","wksi","fye","form","period","fy","fp","filed","accepted","prevrpt","detail","instance","nciks","aciks","edgar_year"
"0000704051-09-000147",704051,"LEGG MASON INC",6282,"US","MD","BALTIMORE","21202","100 INTERNATIONAL DRIVE","","4105390000","US","MD","BALTIMORE","21202","100 INTERNATIONAL DRIVE","","US","MD",521200960,"",NA,"1-LAF",1,331,"10-Q",20090930,2009,"Q2",20091106,"2009-11-06 11:18:00.0",0,0,"lm",1,"","2009Q4"
"0000827054-09-000214",827054,"MICROCHIP TECHNOLOGY INC",3674,"US","AZ","CHANDLER","85224-6199","2355 W CHANDLER BLVD","","480-792-7200","US","AZ","CHANDLER","85224-6199","2355 WEST CHANDLER BLVD","","US","DE",860629024,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 12:50:00.0",0,0,"mchp",1,"","2009Q4"
"0000831259-09-000098",831259,"FREEPORT MCMORAN COPPER & GOLD INC",1000,"US","AZ","PHOENIX","85004-4414","ONE NORTH CENTRAL AVENUE","","6023668100","US","LA","NEW ORLEANS","70112","1615 POYDRAS STREET","","US","DE",742480931,"FREEPORT MCMORAN COPPER COMPANY INC",19910114,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 14:25:00.0",0,0,"fcx",1,"","2009Q4"
"0000930413-09-005624",78814,"PITNEY BOWES INC /DE/",3579,"US","CT","STAMFORD","06926-0700","PITNEY BOWES INC","1 ELMCROFT ROAD","2033565000","US","CT","STAMFORD","06926-0700","1 ELMCROFT ROAD","","US","DE",60495050,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 13:32:00.0",0,0,"pbi",1,"","2009Q4"
"0000941548-09-000163",941548,"CAMERON INTERNATIONAL CORP",3533,"US","TX","HOUSTON","77027","1333 WEST LOOP SOUTH","STE 1700","7135133322","US","TX","HOUSTON","77027","1333 WEST LOOP SOUTH","STE 1700","US","DE",760451843,"COOPER CAMERON CORP",19950315,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:38:00.0",0,0,"cam",1,"","2009Q4"
"0000950123-09-058668",1396009,"VULCAN MATERIALS CO",1400,"US","AL","BIRMINGHAM","35242","1200 URBAN CENTER DRIVE","","(205) 298-3000","US","AL","BIRMINGHAM","35242","1200 URBAN CENTER DRIVE","","US","NJ",208579133,"VIRGINIA HOLDCO, INC.",20070409,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-05 20:53:00.0",0,0,"vmc",1,"","2009Q4"
"0000950123-09-058892",885725,"BOSTON SCIENTIFIC CORP",3841,"US","MA","NATICK","01760-1537","ONE BOSTON SCIENTIFIC PL","","5086508000","","","","","","","US","DE",42695240,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 08:53:00.0",0,0,"bsx",1,"","2009Q4"
"0000950123-09-058936",1000697,"WATERS CORP /DE/",3826,"US","MA","MILFORD","01757","34 MAPLE ST","","5084782000","US","MA","MILFORD","01757","34 MAPLE STREET","","US","DE",133668640,"WCD INVESTORS INC /DE/",19960605,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 09:53:00.0",0,0,"wat",1,"","2009Q4"
"0000950123-09-058947",1169055,"NOBLE CORP",1381,"US","TX","SUGAR LAND","77478","13135 S DAIRY ASHFORD","","41 0 41 761 6555","","","","","","","","",980366361,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 10:09:00.0",0,0,"ne",2,"1458891","2009Q4"
"0000950123-09-058979",1064728,"PEABODY ENERGY CORP",1221,"US","MO","ST LOUIS","63101-1826","701 MARKET ST","","3143423400","US","MO","ST LOUIS","63101-1826","701 MARKET ST","","US","DE",134004153,"P&L COAL HOLDINGS CORP",19980623,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 11:06:00.0",0,0,"btu",1,"","2009Q4"
"0000950123-09-058999",1021860,"NATIONAL OILWELL VARCO INC",3533,"US","TX","HOUSTON","77042-4200","10000 RICHMOND AVENUE","6TH FLOOR","7133467500","US","TX","HOUSTON","77042-4200","10000 RICHMOND AVENUE","6TH FLOOR","US","DE",760475815,"NATIONAL OILWELL INC",19960829,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 11:29:00.0",0,0,"nov",1,"","2009Q4"
"0000950123-09-059235",72971,"WELLS FARGO & CO/MN",6021,"US","CA","SAN FRANCISCO","94163","420 MONTGOMERY STREET","","6126671234","US","CA","SAN FRANCISCO","94163","WELLS FARGO & COMPANY","420 MONTGOMERY STREET","US","DE",410449260,"NORWEST CORP",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 15:15:00.0",0,0,"wfc",1,"","2009Q4"
"0000950123-09-059242",921847,"HUDSON CITY BANCORP INC",6036,"US","NJ","PARAMUS","07652","WEST 80 CENTURY RD","","2019671900","US","NJ","PARMUS","07652","WEST 80 CENTURY ROAD","","US","DE",223640393,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 15:18:00.0",0,0,"hcbk",1,"","2009Q4"
"0000950123-09-059246",1043604,"JUNIPER NETWORKS INC",3576,"US","CA","SUNNYVALE","94089","1194 NORTH MATHILDA AVE","","6505268000","US","CA","SUNNYVALE","94089","1194 NORTH MATHILDA AVE","","US","DE",770422528,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 15:20:00.0",0,0,"jnpr",1,"","2009Q4"
"0000950123-09-059260",20171,"CHUBB CORP",6331,"US","NJ","WARREN","07061","15 MOUNTAIN VIEW ROAD","","9089032000","US","NJ","WARREN","07061","15 MOUNTAIN VIEW ROAD","","US","NJ",132595722,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 15:31:00.0",0,0,"cb",1,"","2009Q4"
"0000950123-09-059277",4447,"HESS CORP",2911,"US","NY","NEW YORK","10036","1185 AVENUE OF THE AMERICAS","","2129978500","US","NY","NEW YORK","10036","1185 AVENUE OF THE AMERICAS","","US","DE",134921002,"AMERADA HESS CORP",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 15:41:00.0",0,0,"hes",1,"","2009Q4"
"0000950123-09-059292",6769,"APACHE CORP",1311,"US","TX","HOUSTON","77056-4400","2000 POST OAK BLVD","STE 100","7132966000","US","TX","HOUSTON","77056-4400","2000 POST OAK BLVD","STE 100","US","DE",410747868,"APACHE OIL CORP",19660830,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 15:58:00.0",0,0,"apa",1,"","2009Q4"
"0000950123-09-059334",91576,"KEYCORP /NEW/",6021,"US","OH","CLEVELAND","44114-1306","127 PUBLIC SQ","","2166896300","US","OH","CLEVELAND","44114-1306","127 PUBLIC SQ","","US","OH",346542451,"SOCIETY CORP",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:23:00.0",0,0,"key",1,"","2009Q4"
"0000950123-09-059339",1086195,"ART TECHNOLOGY GROUP INC",7372,"US","MA","CAMBRIDGE","02142","ONE MAIN STREET","","617-386-1000","US","MA","CAMBRIDGE","02142","ONE MAIN STREET","","US","DE",43141918,"",NA,"2-ACC",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:27:00.0",0,0,"artg",1,"","2009Q4"
"0000950123-09-059393",890801,"MCAFEE, INC.",7372,"US","CA","SANTA CLARA","95054","3965 FREEDOM CIRCLE","","4089883832","US","CA","SANTA CLARA","95054","3965 FREEDOM CIRCLE","","US","DE",770316593,"NETWORKS ASSOCIATES INC/",19980611,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:54:00.0",0,0,"mfe",1,"","2009Q4"
"0000950123-09-059412",4977,"AFLAC INC",6321,"US","GA","COLUMBUS","31999","1932 WYNNTON RD","","7063233431","US","GA","COLUMBUS","31999","1932 WYNNTON ROAD","","US","GA",581167100,"AMERICAN FAMILY CORP",19920306,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 17:03:00.0",0,0,"afl",1,"","2009Q4"
"0000950123-09-059436",65100,"MERRILL LYNCH & CO., INC.",6211,"US","NY","NEW YORK","10080","4 WORLD FINANCIAL CTR","","2124491000","US","NY","NEW YORK","10080","4 WORLD FINANCIAL CTR","","US","DE",132740599,"MERRILL LYNCH & CO INC",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 17:13:00.0",0,0,"mer",1,"","2009Q4"
"0000950123-09-059477",36104,"US BANCORP \DE\",6021,"US","MN","MINNEAPOLIS","55402","U.S.BANCORP","800 NICOLLET MALL","(651)466-3000","US","MN","MINNEAPOLIS","55402","U.S.BANCORP","800 NICOLLET MALL","US","DE",410255900,"FIRST BANK SYSTEM INC",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 17:30:00.0",0,0,"usb",1,"","2009Q4"
"0001047469-09-009633",1234308,"DIRECTV HOLDINGS LLC",4841,"US","CA","EL SEGUNDO","","","","","US","CA","EL SEGUNDO","90245","2230 E IMPERIAL HIGHWAY","","US","DE",593772785,"",NA,"4-NON",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-05 19:09:00.0",0,0,"dtvh",2,"1234307","2009Q4"
"0001047469-09-009634",944868,"DIRECTV GROUP INC",4899,"US","CA","EL SEGUNDO","90245-0956","2230 EAST IMPERIAL HIGHWAY","","310-964-0808","US","CA","EL SEGUNDO","90245-0956","2230 EAST IMPERIAL HIGHWAY","","US","DE",521106564,"HUGHES ELECTRONICS CORP",19980511,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-05 19:12:00.0",0,0,"dtv",1,"","2009Q4"
"0001047469-09-009659",5272,"AMERICAN INTERNATIONAL GROUP INC",6331,"US","NY","NEW YORK","10270","70 PINE ST","","2127707000","US","NY","NEW YORK","10270","70 PINE STREET","","US","DE",132592361,"AMERICAN INTERNATIONAL ENTERPRISES INC",19700507,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 07:02:00.0",0,0,"aig",1,"","2009Q4"
"0001047469-09-009674",827052,"EDISON INTERNATIONAL",4911,"US","CA","ROSEMEAD","91770","2244 WALNUT GROVE AVE, STE 369","P O BOX 800","6263022222","US","CA","ROSEMEAD","91770","2244 WALNUT GROVE AVE, STE 369","P O BOX 800","US","CA",954137452,"SCECORP",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 09:09:00.0",0,0,"eix",1,"","2009Q4"
"0001047469-09-009676",92103,"SOUTHERN CALIFORNIA EDISON CO",4911,"US","CA","ROSEMEAD","91770","2244 WALNUT GROVE AVE","P O BOX 800","6263021212","US","CA","ROSEMEAD","91770","2244 WALNUT GROVE AVE","","US","CA",951240335,"",NA,"4-NON",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 09:16:00.0",0,0,"sce",1,"","2009Q4"
"0001047469-09-009681",930835,"EDISON MISSION ENERGY",4911,"US","CA","IRVINE","92612","18101 VON KARMAN AVE","STE 1700","9497525588","US","CA","IRVINE","92612","18101 VON KARMAN AVE","STE 1700","US","DE",954031807,"MISSION ENERGY CO",19941003,"4-NON",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 09:24:00.0",0,0,"eme",1,"","2009Q4"
"0001047469-09-009683",1134016,"MIDWEST GENERATION LLC",4991,"US","IL","CHICAGO","60605","ONE FINANCIAL PLACE","440 SOUTH LASALLE STREET #3500","3125836000","US","IL","CHICAGO","60605","ONE FINANCIAL PLACE","440 SOUTH LASALLE STREET #3500","US","DE",330868558,"",NA,"4-NON",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 09:31:00.0",0,0,"mwg",1,"","2009Q4"
"0001047469-09-009684",1099534,"EME HOMER CITY GENERATION LP",4991,"US","PA","HOMER CITY","15748","1750 POWER PLANT ROAD","","724 479 9011","US","PA","HOMER CITY","15748","1750 POWER PLANT ROAD","","US","PA",330826938,"",NA,"4-NON",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 09:38:00.0",0,0,"hcg",1,"","2009Q4"
"0001047469-09-009718",1004440,"CONSTELLATION ENERGY GROUP INC",4911,"US","MD","BALTIMORE","21202","100 CONSTELLATION WAY","","4104702800","US","MD","BALTIMORE","21202","100 CONSTELLATION WAY","","US","MD",521964611,"CONSTELLATION ENERGY CORP",19951220,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 13:29:00.0",0,0,"ceg",2,"9466","2009Q4"
"0001047469-09-009725",837173,"WALTER ENERGY, INC.",1220,"US","FL","TAMPA","33607","4211 W. BOY SCOUT BLVD.","","8138714811","US","FL","TAMPA","33607","4211 W. BOY SCOUT BLVD.","4211 W. BOY SCOUT BLVD.","US","DE",133429953,"WALTER INDUSTRIES INC /NEW/",19950207,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 13:55:00.0",0,0,"wlt",1,"","2009Q4"
"0001047469-09-009749",38079,"FOREST OIL CORP",1311,"US","CO","DENVER","80202","707 SEVENTEENTH STREET","SUITE 3600","3038121400","US","CO","DENVER","80202","707 SEVENTEENTH STREET","SUITE 3600","US","NY",250484900,"FOREST OIL CORP",20040819,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:43:00.0",0,0,"fst",1,"","2009Q4"
"0001047469-09-009754",831001,"CITIGROUP INC",6021,"US","NY","NEW YORK","10043","399 PARK AVENUE","","2125591000","US","NY","NEW YORK","10043","399 PARK AVENUE","","US","DE",521568099,"TRAVELERS GROUP INC",19950519,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 17:12:00.0",0,0,"c",1,"","2009Q4"
"0001094093-09-000218",1094093,"PROGRESS ENERGY INC",4911,"US","NC","RALEIGH","27601","410 S WILMINGTON ST","","9195466463","US","NC","RALEIGH","27601","410 S WILMINGTON ST","","US","NC",562155481,"CP&L ENERGY INC",20000314,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 11:45:00.0",0,0,"pgn",3,"17797 37637","2009Q4"
"0001104659-09-063126",31462,"ECOLAB INC",2840,"US","MN","ST PAUL","55102","ECOLAB CORPORATE CENTER","370 WABASHA STREET NORTH","6512932233","US","MN","ST. PAUL","55102","ECOLAB CORPORATE CENTER","370 WABASHA STREET NORTH","US","DE",410231510,"ECONOMICS LABORATORY INC",19861203,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 08:25:00.0",0,0,"ecl",1,"","2009Q4"
"0001104659-09-063176",1070423,"PLAINS ALL AMERICAN PIPELINE LP",4610,"US","TX","HOUSTON","77002","333 CLAY STREET","SUITE 1600","7136544100","US","TX","HOUSTON","77002","333 CLAY STREET","SUITE 1600","US","DE",760582150,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 10:11:00.0",0,0,"paa",1,"","2009Q4"
"0001104659-09-063192",1800,"ABBOTT LABORATORIES",2834,"US","IL","ABBOTT PARK","60064-3500","100 ABBOTT PARK ROAD","D-322 AP6D","8479376100","","","","","","","US","IL",360698440,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 10:46:00.0",0,0,"abt",1,"","2009Q4"
"0001104659-09-063309",1022671,"STEEL DYNAMICS INC",3312,"US","IN","FORT WAYNE","46804","7575 W JEFFERSON BLVD","","260 459 3553","US","IN","FORT WAYNE","46804","7575 W JEFFERSON BLVD","","US","IN",351929476,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 14:58:00.0",0,0,"stld",1,"","2009Q4"
"0001104659-09-063352",718877,"ACTIVISION BLIZZARD, INC.",7372,"US","CA","SANTA MONICA","90405","3100 OCEAN PARK BLVD","","3102552000","US","CA","SANTA MONICA","90405","3100 OCEAN PARK BLVD","","US","DE",954803544,"ACTIVISION INC /NY",19930114,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:09:00.0",0,0,"atvi",1,"","2009Q4"
"0001140361-09-025042",37996,"FORD MOTOR CO",3711,"US","MI","DEARBORN","48126","ONE AMERICAN ROAD","","3133223000","US","MI","DEARBORN","48126","ONE AMERICAN RD","","US","DE",380549190,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 14:07:00.0",0,0,"f",1,"","2009Q4"
"0001157523-09-007839",1067983,"BERKSHIRE HATHAWAY INC",6331,"US","NE","OMAHA","68131","1440 KIEWIT PLZ","","4023461400","US","NE","OMAHA","68131","1440 KIEWIT PLAZA","","US","DE",470813844,"NBH INC",19980810,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 17:05:00.0",0,0,"brka",1,"","2009Q4"
"0001193125-09-225854",874761,"AES CORP",4991,"US","VA","ARLINGTON","22203","4300 WILSON BOULEVARD","","7035221315","US","VA","ARLINGTON","22203","4300 WILSON BOULEVARD","","US","DE",541163725,"AES CORPORATION",19930328,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-05 17:49:00.0",0,0,"aes",1,"","2009Q4"
"0001193125-09-225868",106535,"WEYERHAEUSER CO",2400,"US","WA","FEDERAL WAY","98003","33663 WEYERHAEUSER WAY SOUTH","","2539242345","US","WA","FEDERAL WAY","98003","33663 WEYERHAEUSER WAY SOUTH","","US","WA",910470860,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-05 17:57:00.0",0,0,"wy",1,"","2009Q4"
"0001193125-09-225905",1051470,"CROWN CASTLE INTERNATIONAL CORP",4899,"US","TX","HOUSTON","77057","1220 AUGUSTA DRIVE","SUITE 500","7135703000","US","TX","HOUSTON","77057","1220 AUGUSTA DRIVE","SUITE 500","US","DE",760470458,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-05 18:34:00.0",0,0,"cci",1,"","2009Q4"
"0001193125-09-226432",1010775,"MIRANT CORP",4911,"US","GA","ATLANTA","30338","1155 PERIMETER CENTER WEST","SUITE 100","6785795000","US","GA","ATLANTA","30338","1155 PERIMETER CENTER WEST","SUITE 100","US","DE",582056305,"SOUTHERN ENERGY INC",19980729,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 07:04:00.0",0,0,"mir",1,"","2009Q4"
"0001193125-09-226508",1413329,"PHILIP MORRIS INTERNATIONAL INC.",2111,"US","NY","NEW YORK","10017","120 PARK AVENUE","","(917) 663-2000","US","NY","NEW YORK","10017","120 PARK AVENUE","","US","VA",133435103,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 07:44:00.0",0,0,"pm",1,"","2009Q4"
"0001193125-09-226884",55067,"KELLOGG CO",2040,"US","MI","BATTLE CREEK","49016-3599","ONE KELLOGG SQ","P O BOX 3599","2699612000","US","MI","BATTLE CREEK","49016-3599","ONE KELLOGG SQUARE","P O BOX 3599","US","DE",380710690,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 11:25:00.0",0,0,"k",1,"","2009Q4"
"0001193125-09-226991",717423,"MURPHY OIL CORP /DE",2911,"US","AR","EL DORADO","71731-7000","200 PEACH ST","PO BOX 7000","8708626411","US","AR","EL DORADO","71731-7000","200 PEACH STREET","PO BOX 7000","US","DE",710361522,"NEW MURPHY OIL CORP /DE",19831115,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 12:17:00.0",0,0,"mur",1,"","2009Q4"
"0001193125-09-227000",51434,"INTERNATIONAL PAPER CO /NEW/",2621,"US","TN","MEMPHIS","38197","6400 POPLAR AVENUE","","901-419-7000","US","TN","MEMPHIS","38197","6400 POPLAR AVENUE","","US","NY",130872805,"INTERNATIONAL PAPER & POWER CORP",19710527,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 12:23:00.0",0,0,"ip",1,"","2009Q4"
"0001193125-09-227080",320335,"TORCHMARK CORP",6311,"US","TX","MCKINNEY","75070","3700 SOUTH STONEBRIDGE DRIVE","","972-569-4000","US","TX","MCKINNEY","75070","3700 SOUTH  STONEBRIDGE DRIVE","","US","DE",630780404,"TORCHMARK CORP SAVINGS & INVESTMENT PLAN",19820825,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 13:03:00.0",0,0,"tmk",1,"","2009Q4"
"0001193125-09-227113",79958,"PRECISION CASTPARTS CORP",3320,"US","OR","PORTLAND","97239","4650 SW MACADAM AVE","STE 440","503.417.4800","US","OR","PORTLAND","97239","4650 SW MACADAM AVE","STE 440","US","OR",930460598,"",NA,"1-LAF",0,331,"10-Q",20090930,2009,"Q2",20091106,"2009-11-06 13:22:00.0",0,0,"pcp",1,"","2009Q4"
"0001193125-09-227195",713676,"PNC FINANCIAL SERVICES GROUP INC",6021,"US","PA","PITTSBURGH","15222","ONE PNC PLAZA","249 FIFTH AVENUE","412-762-2000","US","PA","PITTSBURGH","15222","ONE PNC PLAZA","249 FIFTH AVENUE","US","PA",251435979,"PNC BANK CORP",19930505,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 14:00:00.0",0,0,"pnc",1,"","2009Q4"
"0001193125-09-227212",93751,"STATE STREET CORP",6022,"US","MA","BOSTON","02111","ONE LINCOLN STREET","","617 786-3000","US","MA","BOSTON","02111","ONE LINCOLN STREET","","US","MA",42456637,"STATE STREET CORP",19970424,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 14:08:00.0",0,0,"stt",1,"","2009Q4"
"0001193125-09-227231",1326160,"DUKE ENERGY CORP",4931,"US","NC","CHARLOTTE","28202","526 SOUTH CHURCH STREET","EC03T","704-594-6200","US","NC","CHARLOTTE","28202","526 SOUTH CHURCH STREET","EC03T","US","DE",202777218,"DUKE ENERGY HOLDING CORP.",20050628,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 14:16:00.0",0,0,"duk",1,"","2009Q4"
"0001193125-09-227316",101830,"SPRINT NEXTEL CORP",4813,"US","KS","OVERLAND PARK","66251","6200 SPRINT PARKWAY","","800-829-0965","US","KS","OVERLAND PARK","66251","6200 SPRINT PARKWAY","","US","KS",480457967,"SPRINT CORP",19921222,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 14:48:00.0",0,0,"s",1,"","2009Q4"
"0001193125-09-227443",1058290,"COGNIZANT TECHNOLOGY SOLUTIONS CORP",7371,"US","NJ","TEANECK","07666","500 FRANK W. BURR BLVD.","","2018010233","US","NJ","TEANECK","07666","500 FRANK W. BURR BLVD.","","","",133728359,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 15:44:00.0",0,0,"ctsh",1,"","2009Q4"
"0001193125-09-227470",798354,"FISERV INC",7374,"US","WI","BROOKFIELD","53045","255 FISERV DR","PO BOX 979","4148795000","US","WI","BROOKFIELD","53045","255 FISERV DRIVE","","US","WI",391506125,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 15:56:00.0",0,0,"fisv",1,"","2009Q4"
"0001193125-09-227485",1364742,"BLACKROCK INC.",6211,"US","NY","NEW YORK","10022","40 EAST 52ND STREET","","212-810-5300","US","NY","NEW YORK","10022","40 EAST 52ND STREET","","US","DE",320174431,"BLACKROCK, INC.",20060929,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 15:59:00.0",0,0,"blk",1,"","2009Q4"
"0001193125-09-227514",1368007,"NYSE EURONEXT",6200,"US","NY","NEW YORK","10005","11 WALL STREET","","212-656-3000","US","NY","NEW YORK","10005","11 WALL STREET","","US","DE",205110848,"NYSE EURONEXT, INC.",20060628,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:08:00.0",0,0,"nyx",1,"","2009Q4"
"0001193125-09-227534",790070,"EMC CORP",3572,"US","MA","HOPKINTON","01748-9103","176 SOUTH STREET","","5082937208","US","MA","HOPKINTON","01748-9103","176 SOUTH STREET","","US","MA",42680009,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:11:00.0",0,0,"emc",1,"","2009Q4"
"0001193125-09-227554",1090727,"UNITED PARCEL SERVICE INC",4210,"US","GA","ATLANTA","30328","55 GLENLAKE PARKWAY NE","","4048286000","US","GA","ATLANTA","30328","55 GLENLAKE PARKWAY NE","","US","DE",582480149,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:18:00.0",0,0,"ups",1,"","2009Q4"
"0001193125-09-227557",1137774,"PRUDENTIAL FINANCIAL INC",6311,"US","NJ","NEWARK","07102","751 BROAD ST","","9738026000","US","NJ","NEWARK","07102","751 BROAD ST","","US","NJ",223703799,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:18:00.0",0,0,"pru",1,"","2009Q4"
"0001193125-09-227571",850693,"ALLERGAN INC",2834,"US","CA","IRVINE","92612","2525 DUPONT DRIVE","","7142464500","US","CA","IRVINE","92713-9534","P.O. BOX 19534","","US","DE",951622442,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:23:00.0",0,0,"agn",1,"","2009Q4"
"0001193125-09-227594",1011006,"YAHOO INC",7373,"US","CA","SUNNYVALE","94089","YAHOO! INC.","701 FIRST AVENUE","4083493300","US","CA","SUNNYVALE","94089","701 FIRST AVENUE","","US","DE",770398689,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:32:00.0",0,0,"yhoo",1,"","2009Q4"
"0001193125-09-227611",789073,"FORTUNE BRANDS INC",3430,"US","IL","DEERFIELD","60015","520 LAKE COOK ROAD","","8474844400","US","IL","DEERFIELD","60015","520 LAKE COOK ROAD","","US","DE",133295276,"AMERICAN BRANDS INC /DE/",19920703,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:36:00.0",0,0,"fo",1,"","2009Q4"
"0001193125-09-227646",1014473,"VERISIGN INC/CA",7371,"US","CA","MOUNTAIN VIEW","94043","487 EAST MIDDLEFIELD ROAD","ATTN: GENERAL COUNSEL","6509617500","US","CA","MOUNTAIN VIEW","94043","487 EAST MIDDLEFIELD ROAD","ATTN: GENERAL COUNSEL","US","DE",943221585,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:46:00.0",0,0,"vrsn",1,"","2009Q4"
"0001193125-09-227674",1156375,"CME GROUP INC.",6200,"US","IL","CHICAGO","60606","20 S. WACKER DR.","","3129303011","US","IL","CHICAGO","60606","20 S. WACKER DR.","","US","DE",364459170,"CHICAGO MERCANTILE EXCHANGE HOLDINGS INC",20010802,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:56:00.0",0,0,"cme",1,"","2009Q4"
